id,measured,predicted
CHEMBL5870662,7.01,6.813187500000013
CHEMBL3358157,7.0,6.685308333333319
CHEMBL6061274,7.0,6.349482083333328
CHEMBL5755768,6.97,7.375124999999993
CHEMBL6025307,6.96,7.170404166666662
CHEMBL6043112,6.94,6.73456559523809
CHEMBL5772450,6.94,6.733045000000011
CHEMBL6051539,6.94,7.172116666666653
CHEMBL5870772,6.92,7.074574999999995
CHEMBL5840247,6.9,6.607533333333342
CHEMBL5992691,6.9,7.412432142857122
CHEMBL1766917,6.89,7.219894345238108
CHEMBL5920075,6.86,6.425028750000001
CHEMBL6024872,6.82,7.072449999999988
CHEMBL6035496,6.73,6.888130000000003
CHEMBL1078167,6.72,7.017161428571444
CHEMBL5863278,6.71,7.193224999999987
CHEMBL476667,6.7,6.247124999999988
CHEMBL5964295,6.7,6.25167857142856
CHEMBL2164115,6.68,6.0946375000000055
CHEMBL1766912,6.64,6.953136011904762
CHEMBL5801669,6.62,6.747786726190493
CHEMBL1767007,6.6,7.154833333333322
CHEMBL5802631,6.58,6.2562695833333155
CHEMBL2437157,6.52,5.8653249999999915
CHEMBL5864715,6.52,6.218449999999989
CHEMBL5747765,6.5,6.371195833333327
CHEMBL1767009,6.48,7.1518339285714205
CHEMBL2348090,6.38,6.26134375
CHEMBL3104657,6.38,6.263925
CHEMBL1784366,6.35,6.175462499999996
CHEMBL3104667,6.33,5.396524999999996
CHEMBL5829323,6.25,6.887272261904749
CHEMBL237148,6.21,5.949050000000015
CHEMBL4856611,6.2,6.655408095238088
CHEMBL5980553,6.17,6.66703499999999
CHEMBL5984971,6.16,6.456112499999992
CHEMBL2164079,6.14,6.115925
CHEMBL2348071,6.14,5.917200000000013
CHEMBL2348078,6.08,6.085200000000006
CHEMBL5822950,6.08,6.8426976785714295
CHEMBL5856908,6.07,6.724491488095249
CHEMBL6038835,6.05,6.807476666666672
CHEMBL4851316,6.04,6.2629541666666615
CHEMBL5741734,6.0,6.161791666666668
CHEMBL474814,5.97,5.718325000000013
CHEMBL5848395,5.97,6.079699999999983
CHEMBL230788,5.96,5.711400000000001
CHEMBL1766897,5.96,6.270799166666672
CHEMBL2164089,5.93,5.779925000000012
CHEMBL236525,5.92,5.619424999999979
CHEMBL475667,5.92,5.893025000000008
CHEMBL482360,5.91,6.133774999999998
CHEMBL474201,5.9,5.956674999999993
CHEMBL2437158,5.9,6.35207499999999
CHEMBL5847079,5.9,6.203399999999988
CHEMBL230894,5.89,5.80335
CHEMBL3104672,5.89,5.471449999999989
CHEMBL5780975,5.89,6.927165833333329
CHEMBL521273,5.87,5.995625000000005
CHEMBL230514,5.85,5.363
CHEMBL393651,5.85,5.569099999999971
CHEMBL2337696,5.85,6.145182142857152
CHEMBL3104668,5.85,5.703874999999987
CHEMBL482074,5.83,5.825500000000009
CHEMBL1784343,5.82,5.902149999999997
CHEMBL5923795,5.82,6.2239333333333215
CHEMBL474795,5.8,5.847599999999997
CHEMBL230621,5.77,5.381124999999988
CHEMBL475867,5.77,5.852974999999994
CHEMBL3104652,5.77,5.359474999999988
CHEMBL5958034,5.76,6.633727499999984
CHEMBL236317,5.7,5.550974999999978
CHEMBL442073,5.68,5.445799999999992
CHEMBL6011623,5.67,6.378600000000007
CHEMBL393113,5.66,5.390550000000007
CHEMBL236318,5.62,5.563574999999979
CHEMBL5873001,5.62,6.342908928571422
CHEMBL3104654,5.6,5.822174999999992
CHEMBL467891,5.58,5.795385714285711
CHEMBL4870053,5.53,6.579724761904756
CHEMBL2348075,5.52,6.212249999999987
CHEMBL400202,5.51,5.583224999999994
CHEMBL2437155,5.51,6.163774999999992
CHEMBL5865686,5.51,6.371185833333333
CHEMBL5797758,5.51,6.101457499999989
CHEMBL1784338,5.47,5.9282249999999825
CHEMBL4875821,5.47,6.845374999999985
CHEMBL1910438,5.43,5.5281708333333315
CHEMBL2348074,5.4,6.090450000000015
CHEMBL2437176,5.4,5.9005749999999955
CHEMBL3104665,5.4,6.191275000000007
CHEMBL233132,5.38,5.352849999999997
CHEMBL1807405,5.37,5.195369999999972
CHEMBL482072,5.32,5.989124999999996
CHEMBL3104670,5.3,5.496799999999995
CHEMBL230683,5.28,5.610775000000009
CHEMBL2437146,5.28,5.762625000000003
CHEMBL1784349,5.27,6.165699999999992
CHEMBL3104655,5.22,5.797024999999992
CHEMBL397937,5.17,5.332349999999991
CHEMBL477854,5.14,5.766474999999996
CHEMBL478472,5.1,5.792424999999995
CHEMBL231755,5.08,5.139799999999989
CHEMBL511203,5.08,5.520499999999993
CHEMBL391693,5.05,5.56677500000001
CHEMBL230789,4.96,5.577100000000002
CHEMBL151,4.91,5.7838200000000075
CHEMBL1422461,4.9,5.396374999999994
CHEMBL238012,4.87,5.200949999999997
CHEMBL395985,4.79,5.0321749999999845
CHEMBL1270466,4.66,4.9224750000000155
CHEMBL498598,4.43,5.656499999999994
